shape,noise,elements,area,perimeter,aspect_ratio,circularity,compactness,eccentricity,orientation,feret_max,feret_min,feret_mean,malinowska,zwykly11,centralny11,znormalizowany11
building,scale_12,largest,23735,2454,1.6305732484076434,0.04952790788683163,253.7230250684643,2.1671277070959007,-0.06457642995279382,257.30915257720625,1.0,103.42046715138487,3.4933992486688163,405703767,-3081006.5479250094,-0.005469078401317776
building,translate_small,full,16520,2029,1.633587786259542,0.050426150183894285,249.20345036319614,2.163634011559567,-0.06648699102770511,214.3571785595248,1.0,86.01139561291433,3.4531989042068645,338250535,-1527933.891283292,-0.005598664951146208
building,translate_small,largest,16520,2029,1.633587786259542,0.050426150183894285,249.20345036319614,2.163634011559567,-0.06648699102770511,214.3571785595248,1.0,86.01139561291433,3.4531989042068645,338250535,-1527933.891283292,-0.005598664951146208
building,translate_big,full,16117,1900,1.4885496183206106,0.05610310116111545,223.9870943724018,2.07336648799978,-0.14994382533419953,202.7732724004818,1.0,83.28048547942502,3.2218866196381093,432006427,-2985643.1209902586,-0.011493954740990395
building,translate_big,largest,16115,1898,1.4885496183206106,0.056214423049274334,223.5435308718585,2.0731021629680075,-0.15038024354771357,202.7732724004818,1.0,83.24844111590933,3.2177042294637017,431902132,-2992531.082593858,-0.011523331356040797
building_otsu,clean,largest,19639,856,1.621212121212121,0.33680746202643214,37.310250012729774,2.3069607640422922,-0.06164509125545978,214.3571785595248,1.0,106.83264288095356,0.7230947039440976,347552443,-1752315.1684912578,-0.004543321605654858
building_otsu,salt_pepper_01,full,19789,1741,1.0078740157480315,0.08204198702956261,153.1699934306938,2.1986023151768257,-0.0634281312746524,336.50111441123045,1.0,104.52718035348423,2.4912577667545586,349605104,-1777803.6792157304,-0.004539793551606444
building_otsu,salt_pepper_01,largest,19555,1507,1.621212121212121,0.10820346780883795,116.13648683201227,2.306744871149081,-0.06095795442828788,214.3571785595248,1.0,95.8379788358626,2.040040785305484,346196510,-1725296.970442344,-0.004511783162170735
building_otsu,salt_pepper_02,full,19922,2635,1.003921568627451,0.03605633338675665,348.5204798714988,2.1151098236917467,-0.06539932384589502,346.666987179339,1.0,102.5610352316774,4.266343947194698,351471051,-1815353.5369440815,-0.004573991404909227
building_otsu,salt_pepper_02,largest,19466,2179,1.6090225563909775,0.05151955730355228,243.91456899208876,2.3069089816701385,-0.06028114347979374,214.3571785595248,1.0,90.05724144541591,3.4056900337642944,344663420,-1698762.930545567,-0.004483109404712014
building_otsu,salt_pepper_05,full,20317,5166,1.0,0.009566666643132675,1313.5579071713344,1.9137310262773146,-0.07110729536904173,354.9788726107513,1.0,101.66367422504803,9.223972661440436,357406673,-1914376.5592853262,-0.004637759318331846
building_otsu,salt_pepper_05,largest,19199,4048,1.5851851851851853,0.014723378098263143,853.4977863430387,2.3062174971942304,-0.060605428697847775,214.3571785595248,1.0,84.16297959005028,7.2413103210134295,340036678,-1683088.4407521244,-0.004566145226135696
building_otsu,salt_pepper_10,full,20958,9090,1.0,0.0031873659848857656,3942.556541654738,1.6689024228667495,-0.07537161727257685,358.50383540486706,1.0,102.2119633371754,16.712670070088805,367018270,-1897368.7291249172,-0.00431968488284381
building_otsu,salt_pepper_10,largest,18715,6847,1.5925925925925926,0.0050164794758564505,2505.0178466470747,2.303031712262065,-0.05970928077258921,215.5388596054085,1.0,80.6736683761711,13.118887577059628,331730225,-1615197.4176329137,-0.004611539667371367
building_otsu,salt_pepper_15,full,21637,12141,1.0,0.001844582104204498,6812.584045847391,1.5124832937682253,-0.0722718978398647,358.50383540486706,1.0,103.91813403500237,22.283646902124197,376019948,-1693945.0975643587,-0.0036183055651763164
building_otsu,salt_pepper_15,largest,18274,8778,1.6,0.0029802474947959326,4216.552697822042,2.3015430013982145,-0.055774793966875215,217.29703173306348,1.0,79.44606065849558,17.317821986604258,323925481,-1473197.4367407288,-0.004411575471750808
building_otsu,salt_pepper_20,full,22265,14866,1.0,0.001266030902696254,9925.800853357287,1.4168202557323184,-0.06649705773854123,358.50383540486706,1.0,105.24461045365403,27.104628355108748,385801877,-1476052.4210644497,-0.0029775316222940607
building_otsu,salt_pepper_20,largest,17814,10415,1.6,0.0020637294581557107,6089.15600089817,2.2961954596960963,-0.05364184918032221,217.29703173306348,1.0,78.65640109795866,21.012715379986872,315864197,-1378618.9447625477,-0.004344315384702048
building_otsu,salt_pepper_30,full,23586,19259,1.0,0.0007990918327240293,15725.815356567455,1.2636542227288727,-0.06094651125687915,359.21302871694394,1.0,108.69493148876727,34.3754240126401,404541514,-1116432.7261935044,-0.0020068918539568295
building_otsu,salt_pepper_30,largest,16915,12588,1.625,0.0013414311826999469,9367.883180608927,2.2859148038924637,-0.056661783765342935,220.44500447957535,1.0,78.02468071128389,26.303341503388715,299665800,-1384611.6109961595,-0.004839315811888499
building_otsu,gaussian_05,full,19639,856,1.621212121212121,0.33680746202643214,37.310250012729774,2.3069607640422922,-0.06164509125545978,214.3571785595248,1.0,106.83264288095356,0.7230947039440976,347552443,-1752315.1684912578,-0.004543321605654858
building_otsu,gaussian_05,largest,19639,856,1.621212121212121,0.33680746202643214,37.310250012729774,2.3069607640422922,-0.06164509125545978,214.3571785595248,1.0,106.83264288095356,0.7230947039440976,347552443,-1752315.1684912578,-0.004543321605654858
building_otsu,gaussian_10,full,19639,856,1.621212121212121,0.33680746202643214,37.310250012729774,2.3069607640422922,-0.06164509125545978,214.3571785595248,1.0,106.83264288095356,0.7230947039440976,347552443,-1752315.1684912578,-0.004543321605654858
building_otsu,gaussian_10,largest,19639,856,1.621212121212121,0.33680746202643214,37.310250012729774,2.3069607640422922,-0.06164509125545978,214.3571785595248,1.0,106.83264288095356,0.7230947039440976,347552443,-1752315.1684912578,-0.004543321605654858
building_otsu,gaussian_15,full,19644,939,0.9,0.2799681354402034,44.88500305436774,2.297291109937669,-0.06247720857621981,297.0605998782067,1.0,105.34789298875761,0.8899299070067979,347602937,-1773169.642028101,-0.004595052062188789
building_otsu,gaussian_15,largest,19630,925,1.621212121212121,0.28830136468648127,43.58762098828324,2.307328634155753,-0.06156183097562238,214.3571785595248,1.0,104.17922938277131,0.8624158152653936,347392377,-1749809.9269994919,-0.0045409871906881795
building_otsu,gaussian_20,full,19798,2023,1.0,0.06079101832218731,206.7142640670775,2.1689977010609582,-0.0683393934697295,351.51813608973293,1.0,102.00815244010184,3.0558351133816295,349941902,-1903784.7797252494,-0.004857079484216104
building_otsu,gaussian_20,largest,19526,1751,1.621212121212121,0.08002963880832956,157.02145856806308,2.308331969798182,-0.06178138061502722,214.3571785595248,1.0,91.5296678170935,2.5348791565346676,345578276,-1748375.039229748,-0.0045857252173808725
building_otsu,gaussian_30,full,20947,8888,1.0,0.0033321427992974175,3771.2581276555115,1.679690044962079,-0.0828700563614892,355.7091508522096,1.0,100.76144802743647,16.323602002641664,366835811,-2107932.138014998,-0.004804110187179464
building_otsu,gaussian_30,largest,18749,6690,1.6240601503759398,0.0052642406878307116,2387.1193130300285,2.3189898302787912,-0.06237283046718533,215.5388596054085,1.0,78.36076209185543,12.782631069916558,331642768,-1711651.780948312,-0.004869217768520288
building_otsu,gaussian_50,full,23895,19930,1.0,0.0007559660664561601,16622.929483155473,1.2502726650101805,-0.061328419030827606,358.50941410233565,1.0,109.50879845165915,35.37046463761632,408944014,-1123397.8361581932,-0.0019675216201350903
building_otsu,gaussian_50,largest,16728,12763,1.614814814814815,0.0012904712852981266,9737.814980870397,2.308441450352604,-0.06434856921560585,217.00921639414304,1.0,77.17604397608497,26.837217794885984,296136858,-1583310.1574605417,-0.005658195621535067
building_otsu,blur,full,19641,835,1.633587786259542,0.3539977557268149,35.49844712591008,2.307942703203491,-0.060707957469351884,214.15881957089695,1.0,106.66837563775496,0.6807369413704922,347722443,-1726827.7905911116,-0.004476327344276149
building_otsu,blur,largest,19641,835,1.633587786259542,0.3539977557268149,35.49844712591008,2.307942703203491,-0.060707957469351884,214.15881957089695,1.0,106.66837563775496,0.6807369413704922,347722443,-1726827.7905911116,-0.004476327344276149
building_otsu,erode,full,18783,802,1.6434108527131783,0.36696621794875084,34.24394399190758,2.3054983059211898,-0.0780993432867825,212.00235847744713,1.0,104.98719134386087,0.6507714798351258,330938920,-2022502.824309215,-0.005732700060654333
