shape,noise,area,perimeter,aspect_ratio,circularity,compactness,eccentricity,orientation
building,clean,16544,2053,1.633587786259542,0.04932561248776828,20.273443137639273,0.7342150805257964,-0.06424567328985863,214.3571785595248,3.502604039624101
building,salt_pepper,19764,14124,1.0,0.0012449998280702971,803.2129623262377,0.5119865378969016,-0.08003681292489123,358.50383540486706,27.341012020149133
building,gaussian,18139,8863,1.0,0.002901761446166984,344.61826671552456,0.6082487755010002,-0.09347310952978105,355.7091508522096,17.56389686233805
building,blur,16610,1803,1.633587786259542,0.06420783746584492,15.574422679037363,0.734363489150763,-0.0658210260915262,214.15881957089695,2.946444308366376
building,erode,14491,1693,1.627906976744186,0.06353225995811207,15.740035072879786,0.717060843053333,-0.09125947914051931,211.0213259365034,2.9673713051439723
building,dilate,18463,1648,1.6240601503759398,0.08542750430534857,11.705831841061878,0.7457676504836139,-0.044268540447337794,216.72332592501436,2.4213786462567803
building,rotate_15,16537,2254,1.3125,0.040903339513084426,24.44788156429412,0.734066861000971,0.1974354215365956,214.66252583997982,3.9444799083719735
building,rotate_30,16541,2344,1.0588235294117647,0.037831748246214845,26.432825506551957,0.7345653780918632,0.4590158075507344,214.76731594914529,4.141286366907796
building,rotate_45,16591,2391,0.9753694581280788,0.03646895131503228,27.420585565009272,0.7332980625277442,0.7241162521295773,214.11445537375565,4.236466897155874
building,scale_08,10624,1531,1.6442307692307692,0.056957057479604764,17.557086764148252,0.7355280894866479,-0.06749837459941983,171.40595088852663,3.190117750630434
building,scale_12,23764,2483,1.6305732484076434,0.04843685856082843,20.645434689868885,0.7346279016170209,-0.06253424489412124,257.30915257720625,3.5437247594753014
building,translate_small,16544,2053,1.633587786259542,0.04932561248776828,20.273443137639273,0.7342150805257964,-0.06424567328985863,214.3571785595248,3.502604039624101
building,translate_big,16126,1909,1.4885496183206106,0.055606385052951735,17.983546296845947,0.7196994762736723,-0.14976651573244518,202.7732724004818,3.2407011562766295
building_otsu,clean,19659,876,1.621212121212121,0.32193120440004247,3.106253716111864,0.7533465945589982,-0.0595185618980139,214.3571785595248,0.7624567274437872
building_otsu,salt_pepper,22282,14883,1.0,0.0012641047708652432,791.0736697208483,0.5433023597157114,-0.06393452344126271,358.50383540486706,27.126031887218794
building_otsu,gaussian,20965,8906,1.0,0.003321538947040702,301.0652640068971,0.636880045246237,-0.08054826307457237,355.7091508522096,16.35123234836353
building_otsu,blur,19650,843,1.633587786259542,0.34746996417662973,2.877946594231866,0.753058829487934,-0.05975203776528729,214.15881957089695,0.6964511764951757
building_otsu,erode,18783,802,1.6434108527131783,0.36696621794875084,2.7250464786370507,0.7524986975596194,-0.0780993432867825,212.00235847744713,0.6507714798351258
building_otsu,dilate,20567,862,1.6119402985074627,0.3478293942559594,2.8749726633630157,0.7549283425869366,-0.0427107488262229,216.72332592501436,0.6955744346276915
building_otsu,rotate_15,19655,963,1.3125,0.26633628515211266,3.754651753248229,0.7532733155991057,0.20227062702300422,214.67417171145672,0.937692378384203
building_otsu,rotate_30,19678,1011,1.0588235294117647,0.24192932240836437,4.1334386011797735,0.7534299172435918,0.4630439638866905,214.76731594914529,1.0330859797804353
building_otsu,rotate_45,19672,1020,0.9802955665024631,0.2376063463337886,4.208641795262503,0.7528060913940945,0.7261404834393311,214.11445537375565,1.0514974519268852
building_otsu,scale_08,12580,689,1.6285714285714286,0.3330060021120582,3.0029488767697794,0.7540875877843022,-0.06184179544081835,171.40595088852663,0.732901865879825
